Date,kospi,kosdaq,usdkrw,us_tb_3m,call_r,PPI,CPI,CPI_ratio,IPI,EPI,TOTAL_foreign_own,KOSPI_foreign_own,KOSDAQ_foreign_own
2011-09-21,1854.28,477.51,1149.85,0.01,3.28,103.3,90.62,-0.1,141.63,127.67,30.3,32.3,9.8
2011-09-22,1800.55,471.41,1179.85,0.0,3.25,103.3,90.62,-0.1,141.63,127.67,30.3,32.3,9.7
2011-09-23,1697.44,446.51,1165.5,0.01,3.23,103.3,90.62,-0.1,141.63,127.67,30.4,32.4,9.8
2011-09-26,1652.71,409.55,1182.0,0.02,3.24,103.3,90.62,-0.1,141.63,127.67,30.9,32.8,9.8
2011-09-27,1735.71,433.41,1169.8,0.01,3.24,103.3,90.62,-0.1,141.63,127.67,30.8,32.7,9.9
2011-09-28,1723.09,434.2,1175.1,0.02,3.26,103.3,90.62,-0.1,141.63,127.67,31.0,32.9,10.0
2011-09-29,1769.29,443.26,1174.55,0.02,3.26,103.3,90.62,-0.1,141.63,127.67,31.0,32.9,9.9
2011-09-30,1769.65,449.66,1181.1,0.02,3.28,103.3,90.62,-0.1,141.63,127.67,30.9,32.9,9.9
2011-10-04,1706.19,436.13,1198.9,0.01,3.25,103.2,90.45,-0.1,141.63,127.67,31.1,33.0,9.9
2011-10-05,1666.52,421.18,1187.0,0.0,3.23,103.2,90.45,-0.1,141.63,127.67,31.3,33.2,9.9
2011-10-06,1710.32,431.18,1183.95,0.01,3.25,103.2,90.45,-0.1,141.63,127.67,31.2,33.1,9.9
2011-10-07,1759.77,442.64,1171.0,0.01,3.25,103.2,90.45,-0.1,141.63,127.67,31.0,33.0,9.9
2011-10-10,1766.44,453.91,1167.95,0.01,3.25,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.8
2011-10-11,1795.02,459.06,1171.5,0.02,3.24,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.8
2011-10-12,1809.5,467.65,1165.0,0.02,3.24,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.8
2011-10-13,1823.1,473.56,1158.75,0.02,3.24,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.7
2011-10-14,1835.4,473.89,1156.1,0.02,3.24,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.5
2011-10-17,1865.18,485.38,1148.5,0.04,3.22,103.2,90.45,-0.1,141.63,127.67,30.8,32.9,9.4
2011-10-18,1838.9,483.43,1149.75,0.04,3.27,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.5
2011-10-19,1855.92,488.17,1134.0,0.03,3.26,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.5
2011-10-20,1805.09,469.98,1147.5,0.03,3.26,103.2,90.45,-0.1,141.63,127.67,31.1,33.1,9.4
2011-10-21,1838.38,481.22,1147.35,0.02,3.23,103.2,90.45,-0.1,141.63,127.67,30.9,33.0,9.3
2011-10-24,1898.32,493.03,1132.55,0.02,3.24,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.3
2011-10-25,1888.65,492.69,1131.05,0.01,3.24,103.2,90.45,-0.1,141.63,127.67,31.0,33.0,9.3
2011-10-26,1894.31,497.51,1133.5,0.02,3.23,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.3
2011-10-27,1922.04,497.04,1106.6,0.02,3.23,103.2,90.45,-0.1,141.63,127.67,30.8,32.9,9.2
2011-10-28,1929.48,490.59,1103.0,0.01,3.23,103.2,90.45,-0.1,141.63,127.67,30.9,32.9,9.2
2011-10-31,1909.03,490.69,1112.35,0.01,3.26,103.2,90.45,-0.1,141.63,127.67,31.0,33.1,9.1
2011-11-01,1909.63,492.36,1122.3,0.01,3.25,102.87,90.53,0.1,141.01,125.82,31.1,33.1,9.0
2011-11-02,1898.01,493.49,1122.15,0.01,3.25,102.87,90.53,0.1,141.01,125.82,31.0,33.1,9.0
2011-11-03,1869.96,487.91,1127.65,0.01,3.25,102.87,90.53,0.1,141.01,125.82,31.0,33.1,9.0
2011-11-04,1928.41,502.8,1110.75,0.01,3.25,102.87,90.53,0.1,141.01,125.82,31.0,33.1,9.0
2011-11-07,1919.1,509.77,1116.25,0.01,3.26,102.87,90.53,0.1,141.01,125.82,30.9,33.1,9.0
2011-11-08,1903.14,507.11,1114.55,0.01,3.27,102.87,90.53,0.1,141.01,125.82,30.9,33.0,9.0
2011-11-09,1907.53,509.41,1119.1,0.01,3.28,102.87,90.53,0.1,141.01,125.82,31.0,33.1,8.9
2011-11-10,1813.25,488.77,1132.35,0.01,3.26,102.87,90.53,0.1,141.01,125.82,30.9,33.1,8.9
2011-11-11,1863.45,500.08,1126.6,0.01,3.25,102.87,90.53,0.1,141.01,125.82,30.9,33.1,8.8
2011-11-14,1902.81,510.09,1127.3,0.01,3.25,102.87,90.53,0.1,141.01,125.82,30.9,33.0,8.7
2011-11-15,1886.12,508.33,1129.0,0.01,3.26,102.87,90.53,0.1,141.01,125.82,30.9,33.1,8.7
2011-11-16,1856.07,497.58,1136.65,0.01,3.26,102.87,90.53,0.1,141.01,125.82,30.9,33.1,8.6
2011-11-17,1876.67,506.54,1133.65,0.02,3.26,102.87,90.53,0.1,141.01,125.82,30.8,33.0,8.6
2011-11-18,1839.17,503.09,1139.25,0.01,3.26,102.87,90.53,0.1,141.01,125.82,30.7,32.9,8.6
2011-11-21,1820.03,498.36,1143.75,0.02,3.26,102.87,90.53,0.1,141.01,125.82,30.7,32.9,8.7
2011-11-22,1826.28,505.69,1144.65,0.02,3.27,102.87,90.53,0.1,141.01,125.82,30.7,32.9,8.6
2011-11-23,1783.1,490.49,1160.7,0.02,3.26,102.87,90.53,0.1,141.01,125.82,30.6,32.8,8.6
2011-11-24,1795.06,489.48,1155.65,0.02,3.26,102.87,90.53,0.1,141.01,125.82,30.6,32.9,8.5
2011-11-25,1776.4,479.55,1162.5,0.02,3.26,102.87,90.53,0.1,141.01,125.82,30.7,32.9,8.5
2011-11-28,1815.28,486.36,1153.0,0.03,3.26,102.87,90.53,0.1,141.01,125.82,30.7,32.9,8.6
2011-11-29,1856.52,492.73,1140.0,0.02,3.25,102.87,90.53,0.1,141.01,125.82,30.7,32.9,8.5
2011-11-30,1847.51,492.81,1140.55,0.01,3.27,102.87,90.53,0.1,141.01,125.82,30.7,32.9,8.5
2011-12-01,1916.18,496.33,1127.05,0.01,3.26,102.97,90.88,0.4,141.22,125.69,30.9,33.0,8.5
2011-12-02,1916.04,498.33,1128.5,0.02,3.25,102.97,90.88,0.4,141.22,125.69,30.9,33.0,8.5
2011-12-05,1922.9,505.82,1125.0,0.01,3.25,102.97,90.88,0.4,141.22,125.69,30.8,33.0,8.5
2011-12-06,1902.82,502.59,1129.0,0.01,3.28,102.97,90.88,0.4,141.22,125.69,30.8,33.0,8.4
2011-12-07,1919.42,505.68,1129.62,0.02,3.26,102.97,90.88,0.4,141.22,125.69,30.8,33.0,8.3
2011-12-08,1912.39,508.65,1134.05,0.01,3.26,102.97,90.88,0.4,141.22,125.69,30.8,33.0,8.3
2011-12-09,1874.75,507.6,1146.8,0.01,3.25,102.97,90.88,0.4,141.22,125.69,30.7,33.0,8.3
2011-12-12,1899.76,515.22,1149.7,0.01,3.26,102.97,90.88,0.4,141.22,125.69,30.7,33.0,8.3
2011-12-13,1864.06,511.3,1158.0,0.01,3.26,102.97,90.88,0.4,141.22,125.69,30.6,32.8,8.2
2011-12-14,1857.75,508.38,1159.0,0.01,3.25,102.97,90.88,0.4,141.22,125.69,30.5,32.8,8.2
2011-12-15,1819.11,497.76,1157.25,0.0,3.26,102.97,90.88,0.4,141.22,125.69,30.5,32.7,8.2
2011-12-16,1839.96,504.58,1158.65,0.0,3.26,102.97,90.88,0.4,141.22,125.69,30.5,32.8,8.1
2011-12-19,1776.93,477.61,1176.25,0.01,3.27,102.97,90.88,0.4,141.22,125.69,30.6,32.9,8.2
2011-12-20,1793.06,489.61,1158.0,0.01,3.28,102.97,90.88,0.4,141.22,125.69,30.5,32.8,8.1
2011-12-21,1848.41,500.64,1151.3,0.01,3.3,102.97,90.88,0.4,141.22,125.69,30.6,32.9,8.0
2011-12-22,1847.49,501.54,1154.5,0.01,3.26,102.97,90.88,0.4,141.22,125.69,30.7,32.9,8.0
2011-12-23,1867.22,502.36,1149.5,0.01,3.26,102.97,90.88,0.4,141.22,125.69,30.6,32.9,8.0
2011-12-26,1856.7,501.37,1155.0,0.01,3.26,102.97,90.88,0.4,141.22,125.69,30.6,32.9,8.0
2011-12-27,1842.02,491.64,1156.15,0.02,3.26,102.97,90.88,0.4,141.22,125.69,30.7,33.0,8.0
2011-12-28,1825.12,495.22,1157.5,0.01,3.28,102.97,90.88,0.4,141.22,125.69,30.6,32.9,7.9
2011-12-29,1825.74,500.18,1157.0,0.02,3.27,102.97,90.88,0.4,141.22,125.69,30.6,32.9,7.9
2012-01-02,1826.37,506.79,1155.15,0.02,3.25,103.5,91.24,-0.2,133.89,120.79,30.6,32.9,7.8
2012-01-03,1875.41,513.83,1145.7,0.02,3.25,103.5,91.24,-0.2,133.89,120.79,30.7,33.0,7.8
2012-01-04,1866.22,516.3,1148.35,0.02,3.24,103.5,91.24,-0.2,133.89,120.79,30.6,32.9,7.8
2012-01-05,1863.74,521.96,1156.05,0.02,3.25,103.5,91.24,-0.2,133.89,120.79,30.5,32.9,7.8
2012-01-06,1843.14,518.94,1160.5,0.02,3.25,103.5,91.24,-0.2,133.89,120.79,30.5,32.8,7.7
2012-01-09,1826.49,520.28,1158.05,0.01,3.25,103.5,91.24,-0.2,133.89,120.79,30.4,32.8,7.7
2012-01-10,1853.22,525.74,1154.55,0.02,3.28,103.5,91.24,-0.2,133.89,120.79,30.4,32.7,7.7
2012-01-11,1845.55,518.58,1159.55,0.02,3.28,103.5,91.24,-0.2,133.89,120.79,30.3,32.7,7.7
2012-01-12,1864.57,520.34,1152.45,0.03,3.25,103.5,91.24,-0.2,133.89,120.79,30.3,32.7,7.7
2012-01-13,1875.68,523.13,1151.35,0.03,3.25,103.5,91.24,-0.2,133.89,120.79,30.4,32.7,7.7
2012-01-16,1859.27,519.85,1152.0,0.03,3.26,103.5,91.24,-0.2,133.89,120.79,30.4,32.8,7.8
2012-01-17,1892.74,519.58,1143.75,0.03,3.26,103.5,91.24,-0.2,133.89,120.79,30.5,32.8,7.8
2012-01-18,1892.39,513.2,1139.1,0.03,3.26,103.5,91.24,-0.2,133.89,120.79,30.5,32.8,7.8
2012-01-19,1914.97,515.7,1134.4,0.05,3.27,103.5,91.24,-0.2,133.89,120.79,30.7,33.0,7.8
2012-01-20,1949.89,512.17,1133.5,0.05,3.27,103.5,91.24,-0.2,133.89,120.79,30.8,33.1,7.9
2012-01-25,1952.23,511.47,1127.55,0.04,3.23,103.5,91.24,-0.2,133.89,120.79,31.0,33.2,7.9
2012-01-26,1957.18,516.45,1122.5,0.05,3.26,103.5,91.24,-0.2,133.89,120.79,31.0,33.2,7.9
2012-01-27,1964.83,515.81,1120.75,0.06,3.26,103.5,91.24,-0.2,133.89,120.79,31.0,33.3,7.9
2012-01-30,1940.55,510.33,1128.25,0.05,3.27,103.5,91.24,-0.2,133.89,120.79,31.0,33.3,7.9
2012-01-31,1955.79,513.99,1126.2,0.06,3.27,103.5,91.24,-0.2,133.89,120.79,30.9,33.2,7.9
2012-02-01,1959.24,519.25,1123.6,0.06,3.26,104.21,91.59,0.4,143.3,126.39,30.8,33.0,7.9
2012-02-02,1984.3,522.08,1117.15,0.08,3.25,104.21,91.59,0.4,143.3,126.39,30.8,33.0,7.9
2012-02-03,1972.34,522.59,1117.0,0.08,3.25,104.21,91.59,0.4,143.3,126.39,30.8,33.1,7.9
2012-02-06,1973.13,517.1,1120.5,0.08,3.25,104.21,91.59,0.4,143.3,126.39,30.9,33.1,7.8
2012-02-07,1981.59,519.07,1117.5,0.08,3.28,104.21,91.59,0.4,143.3,126.39,30.9,33.2,7.7
2012-02-08,2003.73,520.95,1117.65,0.09,3.27,104.21,91.59,0.4,143.3,126.39,30.9,33.1,7.8
2012-02-09,2014.62,524.27,1119.05,0.09,3.26,104.21,91.59,0.4,143.3,126.39,30.8,33.0,7.8
2012-02-10,1993.71,528.67,1123.5,0.09,3.25,104.21,91.59,0.4,143.3,126.39,30.7,33.0,7.8
2012-02-13,2005.74,533.19,1120.2,0.11,3.26,104.21,91.59,0.4,143.3,126.39,30.5,32.8,7.8
2012-02-14,2002.64,535.36,1126.3,0.12,3.25,104.21,91.59,0.4,143.3,126.39,30.5,32.8,7.8
2012-02-15,2025.32,537.86,1125.15,0.11,3.25,104.21,91.59,0.4,143.3,126.39,30.7,32.9,7.8
2012-02-16,1997.45,535.3,1125.95,0.1,3.26,104.21,91.59,0.4,143.3,126.39,30.7,33.0,7.8
2012-02-17,2023.47,540.14,1126.88,0.09,3.25,104.21,91.59,0.4,143.3,126.39,30.8,33.1,7.8
2012-02-20,2024.9,540.33,1121.9,0.09,3.26,104.21,91.59,0.4,143.3,126.39,30.8,33.1,7.8
2012-02-21,2024.24,543.06,1125.55,0.08,3.26,104.21,91.59,0.4,143.3,126.39,30.9,33.2,7.8
2012-02-22,2028.65,544.2,1128.7,0.09,3.25,104.21,91.59,0.4,143.3,126.39,30.9,33.2,7.8
2012-02-23,2007.8,541.13,1127.65,0.09,3.25,104.21,91.59,0.4,143.3,126.39,30.8,33.1,7.8
2012-02-24,2019.89,544.14,1124.5,0.1,3.26,104.21,91.59,0.4,143.3,126.39,30.8,33.1,7.8
2012-02-27,1991.16,538.34,1126.15,0.12,3.25,104.21,91.59,0.4,143.3,126.39,30.8,33.2,7.8
2012-02-28,2003.69,540.35,1125.85,0.1,3.25,104.21,91.59,0.4,143.3,126.39,30.8,33.2,7.8
2012-02-29,2030.25,542.3,1119.3,0.08,3.26,104.21,91.59,0.4,143.3,126.39,30.9,33.2,7.8
2012-03-02,2034.63,543.97,1115.5,0.07,3.25,104.73,91.61,0.0,145.68,127.18,30.8,33.1,7.8
2012-03-05,2016.06,539.74,1118.55,0.08,3.24,104.73,91.61,0.0,145.68,127.18,30.9,33.2,7.9
2012-03-06,2000.36,533.62,1124.5,0.08,3.25,104.73,91.61,0.0,145.68,127.18,31.0,33.3,7.9
2012-03-07,1982.15,532.48,1122.95,0.08,3.22,104.73,91.61,0.0,145.68,127.18,30.9,33.2,7.9
2012-03-08,2000.76,535.76,1115.45,0.08,3.26,104.73,91.61,0.0,145.68,127.18,30.9,33.1,7.9
2012-03-09,2018.3,539.55,1117.0,0.09,3.25,104.73,91.61,0.0,145.68,127.18,30.9,33.2,7.9
2012-03-12,2002.5,536.11,1123.85,0.09,3.25,104.73,91.61,0.0,145.68,127.18,31.0,33.3,8.0
2012-03-13,2025.04,538.46,1123.2,0.08,3.25,104.73,91.61,0.0,145.68,127.18,31.1,33.3,8.0
2012-03-14,2045.08,538.86,1132.95,0.09,3.25,104.73,91.61,0.0,145.68,127.18,31.1,33.4,8.0
2012-03-15,2043.76,538.31,1124.4,0.08,3.26,104.73,91.61,0.0,145.68,127.18,31.2,33.5,8.0
2012-03-16,2034.44,539.78,1125.9,0.09,3.25,104.73,91.61,0.0,145.68,127.18,31.2,33.5,7.9
2012-03-19,2047.0,539.83,1120.05,0.1,3.25,104.73,91.61,0.0,145.68,127.18,31.2,33.5,7.9
2012-03-20,2042.15,535.55,1127.85,0.1,3.25,104.73,91.61,0.0,145.68,127.18,31.3,33.6,7.9
2012-03-21,2027.23,533.93,1130.4,0.09,3.25,104.73,91.61,0.0,145.68,127.18,31.3,33.6,7.9
2012-03-22,2026.12,527.9,1133.3,0.08,3.25,104.73,91.61,0.0,145.68,127.18,31.4,33.7,7.9
2012-03-23,2026.83,527.47,1135.5,0.08,3.25,104.73,91.61,0.0,145.68,127.18,31.4,33.6,7.9
2012-03-26,2019.19,523.39,1133.25,0.09,3.25,104.73,91.61,0.0,145.68,127.18,31.4,33.7,7.9
2012-03-27,2039.76,521.74,1136.55,0.09,3.25,104.73,91.61,0.0,145.68,127.18,31.6,33.8,7.9
2012-03-28,2031.74,519.56,1137.3,0.09,3.24,104.73,91.61,0.0,145.68,127.18,31.6,33.9,7.9
2012-03-29,2014.41,514.21,1139.15,0.07,3.23,104.73,91.61,0.0,145.68,127.18,31.6,33.9,7.9
2012-03-30,2014.04,519.56,1131.9,0.07,3.25,104.73,91.61,0.0,145.68,127.18,31.6,33.8,7.9
2012-04-02,2029.29,521.8,1125.95,0.08,3.24,104.78,91.61,0.0,144.11,127.72,31.7,33.9,7.9
2012-04-03,2049.28,515.83,1125.85,0.08,3.24,104.78,91.61,0.0,144.11,127.72,31.8,34.1,7.9
2012-04-04,2018.61,502.97,1131.15,0.08,3.22,104.78,91.61,0.0,144.11,127.72,31.9,34.2,7.9
2012-04-05,2028.77,503.34,1130.4,0.08,3.25,104.78,91.61,0.0,144.11,127.72,32.1,34.3,8.0
2012-04-06,2029.03,503.41,1132.75,0.07,3.27,104.78,91.61,0.0,144.11,127.72,32.0,34.3,7.9
2012-04-09,1997.08,486.8,1137.5,0.09,3.25,104.78,91.61,0.0,144.11,127.72,32.2,34.4,8.0
2012-04-10,1994.41,484.77,1139.65,0.09,3.23,104.78,91.61,0.0,144.11,127.72,32.2,34.3,8.0
2012-04-12,1986.63,485.71,1135.05,0.09,3.24,104.78,91.61,0.0,144.11,127.72,32.0,34.2,8.0
2012-04-13,2008.91,499.46,1134.5,0.09,3.24,104.78,91.61,0.0,144.11,127.72,31.9,34.1,8.0
2012-04-16,1992.63,501.09,1136.1,0.08,3.24,104.78,91.61,0.0,144.11,127.72,31.8,34.1,7.9
2012-04-17,1985.3,500.38,1134.55,0.08,3.24,104.78,91.61,0.0,144.11,127.72,31.8,34.0,7.9
2012-04-18,2004.53,503.63,1140.65,0.07,3.24,104.78,91.61,0.0,144.11,127.72,31.8,34.1,7.9
2012-04-19,1999.86,501.92,1140.65,0.07,3.25,104.78,91.61,0.0,144.11,127.72,31.8,34.1,7.9
2012-04-20,1974.65,497.56,1139.35,0.08,3.25,104.78,91.61,0.0,144.11,127.72,31.8,34.0,7.9
2012-04-23,1972.63,495.02,1141.8,0.08,3.25,104.78,91.61,0.0,144.11,127.72,31.8,34.0,7.8
2012-04-24,1963.42,487.62,1139.45,0.09,3.26,104.78,91.61,0.0,144.11,127.72,31.9,34.1,7.8
2012-04-25,1961.98,483.48,1138.05,0.09,3.27,104.78,91.61,0.0,144.11,127.72,32.0,34.2,7.8
2012-04-26,1964.04,476.62,1133.0,0.09,3.27,104.78,91.61,0.0,144.11,127.72,32.2,34.4,7.8
2012-04-27,1975.35,479.08,1131.37,0.09,3.26,104.78,91.61,0.0,144.11,127.72,32.2,34.5,7.8
2012-04-30,1981.99,478.89,1130.15,0.1,3.26,104.78,91.61,0.0,144.11,127.72,32.3,34.5,7.8
2012-05-02,1999.07,485.54,1130.2,0.08,3.25,104.19,91.77,0.2,141.39,126.67,32.3,34.5,7.8
2012-05-03,1995.11,487.44,1131.25,0.09,3.25,104.19,91.77,0.2,141.39,126.67,32.3,34.5,7.8
2012-05-04,1989.15,490.53,1135.85,0.07,3.24,104.19,91.77,0.2,141.39,126.67,32.0,34.3,7.8
2012-05-07,1956.44,487.01,1138.5,0.1,3.24,104.19,91.77,0.2,141.39,126.67,32.1,34.3,7.9
2012-05-08,1967.01,494.6,1138.25,0.09,3.29,104.19,91.77,0.2,141.39,126.67,32.0,34.2,7.8
2012-05-09,1950.29,491.56,1144.5,0.09,3.28,104.19,91.77,0.2,141.39,126.67,32.0,34.3,7.9
2012-05-10,1944.93,494.27,1142.9,0.1,3.26,104.19,91.77,0.2,141.39,126.67,31.9,34.2,7.9
2012-05-11,1917.13,493.66,1149.2,0.1,3.25,104.19,91.77,0.2,141.39,126.67,31.9,34.2,8.0
2012-05-14,1913.73,488.53,1153.8,0.1,3.26,104.19,91.77,0.2,141.39,126.67,32.0,34.3,8.1
2012-05-15,1898.96,480.5,1155.9,0.09,3.26,104.19,91.77,0.2,141.39,126.67,32.1,34.3,8.0
2012-05-16,1840.53,465.01,1166.32,0.1,3.26,104.19,91.77,0.2,141.39,126.67,31.9,34.2,8.0
2012-05-17,1845.24,468.13,1165.94,0.1,3.26,104.19,91.77,0.2,141.39,126.67,31.8,34.1,8.0
2012-05-18,1782.46,448.68,1168.74,0.08,3.26,104.19,91.77,0.2,141.39,126.67,31.8,34.0,8.1
2012-05-21,1799.13,448.89,1167.28,0.09,3.26,104.19,91.77,0.2,141.39,126.67,31.9,34.1,8.1
2012-05-22,1828.69,461.45,1166.83,0.09,3.26,104.19,91.77,0.2,141.39,126.67,31.9,34.1,8.1
2012-05-23,1808.62,455.9,1181.11,0.09,3.26,104.19,91.77,0.2,141.39,126.67,31.9,34.1,8.1
2012-05-24,1814.47,455.72,1177.22,0.1,3.26,104.19,91.77,0.2,141.39,126.67,31.8,34.1,7.8
2012-05-25,1824.17,462.4,1185.5,0.09,3.26,104.19,91.77,0.2,141.39,126.67,31.7,33.9,7.7
2012-05-29,1849.91,470.02,1176.15,0.09,3.26,104.19,91.77,0.2,141.39,126.67,31.7,33.9,7.8
2012-05-30,1844.86,469.62,1180.91,0.07,3.26,104.19,91.77,0.2,141.39,126.67,31.7,34.0,7.8
2012-05-31,1843.47,471.94,1180.47,0.07,3.27,104.19,91.77,0.2,141.39,126.67,31.7,33.9,7.8
2012-06-01,1834.51,472.13,1182.5,0.07,3.25,102.93,91.64,-0.1,136.37,124.89,31.7,34.0,7.8
2012-06-04,1783.13,450.84,1179.59,0.08,3.27,102.93,91.64,-0.1,136.37,124.89,31.8,34.0,7.8
2012-06-05,1801.85,456.68,1178.43,0.08,3.27,102.93,91.64,-0.1,136.37,124.89,31.7,33.9,7.8
2012-06-07,1847.95,466.18,1164.85,0.09,3.26,102.93,91.64,-0.1,136.37,124.89,31.8,34.1,7.8
2012-06-08,1835.64,461.99,1174.09,0.09,3.26,102.93,91.64,-0.1,136.37,124.89,31.8,34.0,7.7
2012-06-11,1867.04,469.59,1171.5,0.09,3.26,102.93,91.64,-0.1,136.37,124.89,31.8,34.1,7.7
2012-06-12,1854.74,471.97,1169.25,0.1,3.26,102.93,91.64,-0.1,136.37,124.89,31.8,34.0,7.7
2012-06-13,1859.32,470.96,1166.54,0.1,3.26,102.93,91.64,-0.1,136.37,124.89,31.8,34.1,7.7
2012-06-14,1871.48,472.03,1164.37,0.11,3.26,102.93,91.64,-0.1,136.37,124.89,31.8,34.0,7.7
2012-06-15,1858.16,467.75,1164.86,0.09,3.26,102.93,91.64,-0.1,136.37,124.89,31.7,34.0,7.7
2012-06-18,1891.71,475.26,1157.5,0.1,3.26,102.93,91.64,-0.1,136.37,124.89,31.7,34.0,7.7
2012-06-19,1891.77,478.36,1153.35,0.09,3.25,102.93,91.64,-0.1,136.37,124.89,31.8,34.0,7.7
2012-06-20,1904.12,484.55,1152.71,0.09,3.26,102.93,91.64,-0.1,136.37,124.89,31.8,34.0,7.7
2012-06-21,1889.15,485.18,1154.45,0.09,3.26,102.93,91.64,-0.1,136.37,124.89,31.7,34.0,7.8
2012-06-22,1847.39,485.19,1158.94,0.09,3.26,102.93,91.64,-0.1,136.37,124.89,31.5,33.9,7.8
2012-06-25,1825.38,484.44,1162.05,0.1,3.25,102.93,91.64,-0.1,136.37,124.89,31.4,33.7,7.8
2012-06-26,1817.81,484.34,1158.5,0.1,3.25,102.93,91.64,-0.1,136.37,124.89,31.4,33.7,7.8
2012-06-27,1817.65,483.03,1155.69,0.09,3.25,102.93,91.64,-0.1,136.37,124.89,31.4,33.8,7.8
2012-06-28,1819.18,485.91,1158.02,0.09,3.25,102.93,91.64,-0.1,136.37,124.89,31.4,33.7,7.8
2012-06-29,1854.01,489.16,1141.32,0.09,3.27,102.93,91.64,-0.1,136.37,124.89,31.5,33.8,8.0
2012-07-02,1851.65,490.43,1143.89,0.1,3.25,102.48,91.43,-0.2,135.21,123.24,31.4,33.7,8.0
2012-07-03,1867.82,493.91,1133.48,0.09,3.25,102.48,91.43,-0.2,135.21,123.24,31.3,33.7,8.0
2012-07-04,1874.45,495.81,1137.49,0.09,3.25,102.48,91.43,-0.2,135.21,123.24,31.4,33.7,8.0
2012-07-05,1875.49,497.34,1133.8,0.08,3.25,102.48,91.43,-0.2,135.21,123.24,31.3,33.7,8.0
2012-07-06,1858.2,497.21,1140.55,0.08,3.25,102.48,91.43,-0.2,135.21,123.24,31.3,33.6,8.0
2012-07-09,1836.13,495.23,1143.17,0.09,3.25,102.48,91.43,-0.2,135.21,123.24,31.2,33.6,8.0
2012-07-10,1829.45,492.34,1140.15,0.09,3.29,102.48,91.43,-0.2,135.21,123.24,31.2,33.6,8.0
2012-07-11,1826.39,491.93,1141.0,0.1,3.25,102.48,91.43,-0.2,135.21,123.24,31.2,33.6,8.1
2012-07-12,1785.39,486.38,1154.63,0.1,3.0,102.48,91.43,-0.2,135.21,123.24,31.1,33.5,8.1
2012-07-13,1812.89,484.32,1148.06,0.1,3.01,102.48,91.43,-0.2,135.21,123.24,31.2,33.6,8.1
2012-07-16,1817.79,483.5,1146.18,0.1,3.01,102.48,91.43,-0.2,135.21,123.24,31.3,33.6,8.0
2012-07-17,1821.96,480.61,1145.43,0.1,3.01,102.48,91.43,-0.2,135.21,123.24,31.3,33.6,8.0
2012-07-18,1794.91,472.88,1142.5,0.09,3.0,102.48,91.43,-0.2,135.21,123.24,31.3,33.6,7.9
2012-07-19,1822.96,478.68,1138.3,0.09,3.01,102.48,91.43,-0.2,135.21,123.24,31.4,33.7,7.9
2012-07-20,1822.93,481.83,1142.75,0.09,3.0,102.48,91.43,-0.2,135.21,123.24,31.3,33.7,7.9
2012-07-23,1789.44,472.24,1150.38,0.1,3.0,102.48,91.43,-0.2,135.21,123.24,31.4,33.7,8.0
2012-07-24,1793.93,468.28,1149.18,0.1,3.0,102.48,91.43,-0.2,135.21,123.24,31.5,33.8,8.0
2012-07-25,1769.31,454.72,1149.44,0.1,3.01,102.48,91.43,-0.2,135.21,123.24,31.5,33.8,8.0
2012-07-26,1782.47,457.86,1146.57,0.11,3.0,102.48,91.43,-0.2,135.21,123.24,31.5,33.7,7.9
2012-07-27,1829.16,464.72,1138.61,0.11,3.0,102.48,91.43,-0.2,135.21,123.24,31.6,33.8,7.9
2012-07-30,1843.79,465.46,1137.62,0.11,3.0,102.48,91.43,-0.2,135.21,123.24,31.8,34.1,7.9
2012-07-31,1881.99,467.61,1130.67,0.11,3.02,102.48,91.43,-0.2,135.21,123.24,31.9,34.1,7.9
2012-08-01,1879.93,468.53,1127.26,0.1,3.0,103.11,91.86,0.5,137.46,123.2,31.9,34.2,7.9
2012-08-02,1869.4,466.63,1132.07,0.09,2.99,103.11,91.86,0.5,137.46,123.2,31.8,34.0,8.0
2012-08-03,1848.68,465.28,1135.0,0.09,3.0,103.11,91.86,0.5,137.46,123.2,31.7,34.0,8.0
2012-08-06,1885.88,469.61,1128.33,0.1,2.99,103.11,91.86,0.5,137.46,123.2,31.8,34.1,8.0
2012-08-07,1886.8,471.6,1128.9,0.11,2.99,103.11,91.86,0.5,137.46,123.2,31.8,34.0,7.9
2012-08-08,1903.23,471.42,1130.42,0.11,2.99,103.11,91.86,0.5,137.46,123.2,31.8,34.1,7.9
2012-08-09,1940.59,474.05,1127.29,0.11,3.0,103.11,91.86,0.5,137.46,123.2,31.9,34.1,7.9
2012-08-10,1946.4,475.51,1131.15,0.1,2.99,103.11,91.86,0.5,137.46,123.2,32.1,34.3,7.9
2012-08-13,1932.44,478.4,1129.13,0.11,2.99,103.11,91.86,0.5,137.46,123.2,32.0,34.3,7.9
2012-08-14,1956.96,480.74,1130.59,0.11,3.0,103.11,91.86,0.5,137.46,123.2,32.1,34.4,7.9
